index,left,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,sales,salary
14890,1,0.43,0.53,2,147,3,0,0,sales,medium
13950,0,0.9,0.58,3,244,8,0,0,sales,low
857,1,0.11,0.78,6,303,4,0,0,sales,medium
8232,0,0.66,0.65,4,244,2,0,0,IT,medium
3917,0,0.68,1.0,4,167,2,0,0,sales,low
7447,0,0.73,0.72,3,166,3,0,0,technical,medium
3111,0,0.87,0.71,5,145,4,0,0,technical,medium
6280,0,0.77,0.48,4,258,4,1,0,sales,low
5246,0,0.67,0.92,4,265,4,0,0,technical,medium
11956,0,0.85,0.87,4,152,7,0,0,sales,low
9695,0,0.31,0.59,4,218,5,0,0,marketing,medium
14336,1,0.11,0.92,6,260,4,0,0,support,low
4679,0,0.69,0.98,3,214,2,0,0,sales,low
6813,0,0.17,0.57,5,286,3,0,0,sales,low
13234,0,0.79,0.82,4,220,3,0,0,sales,medium
13215,0,0.83,0.91,3,155,3,0,0,RandD,low
2651,0,0.73,0.81,3,168,2,0,0,technical,medium
4468,0,0.96,0.85,4,200,4,0,0,technical,medium
5169,0,0.51,0.58,4,140,3,0,0,technical,high
11415,0,0.69,0.51,3,257,3,1,0,IT,low
3693,0,0.59,0.61,4,141,2,1,0,hr,medium
14748,1,0.45,0.45,2,154,3,1,0,support,medium
11249,0,0.75,0.84,5,222,3,1,0,IT,medium
9246,0,0.27,0.55,5,121,3,1,0,sales,low
2974,0,0.21,0.76,5,239,2,0,0,RandD,low
11436,0,0.77,0.71,5,250,3,1,0,sales,medium
7047,0,0.92,0.82,4,207,4,0,0,sales,low
12711,1,0.4,0.55,2,159,3,0,0,sales,low
14199,0,0.49,0.49,3,104,7,0,0,product_mng,high
9714,0,0.73,0.68,4,227,3,0,0,sales,low
7670,0,0.67,0.56,4,241,3,0,0,technical,low
10142,0,0.91,0.6,5,150,3,0,0,product_mng,medium
197,1,0.1,0.91,6,287,4,0,0,technical,low
6885,0,0.88,0.76,4,159,4,1,0,sales,low
13929,0,0.63,0.85,4,182,3,1,0,sales,high
672,1,0.46,0.57,2,154,3,0,0,IT,low
3489,0,0.86,0.93,2,260,2,0,0,support,low
2575,0,0.89,0.83,5,267,4,0,0,technical,low
10496,0,0.57,1.0,3,241,4,0,0,technical,low
9422,0,0.91,0.53,4,212,3,0,0,technical,low
14435,1,0.4,0.56,2,149,3,0,0,accounting,low
3229,0,0.83,0.51,5,143,4,0,0,sales,medium
11960,0,0.82,0.67,3,198,3,1,0,product_mng,low
14536,1,0.41,0.52,2,135,3,0,0,sales,low
3179,0,0.59,0.91,4,142,3,1,0,support,medium
3892,0,0.85,0.82,3,153,3,1,0,sales,low
2842,0,0.73,0.88,5,204,5,0,0,sales,low
12301,1,0.12,1.0,3,278,4,0,0,RandD,medium
11256,0,0.67,0.64,3,198,2,1,0,management,medium
13975,0,0.79,0.65,3,235,10,0,0,technical,low
615,1,0.1,0.88,7,267,4,0,0,management,medium
7359,0,0.79,0.5,4,252,3,1,0,hr,medium
6833,0,0.87,0.57,4,175,2,0,0,technical,medium
7163,0,0.85,0.76,4,262,2,0,0,IT,low
14850,1,0.43,0.48,2,153,3,0,0,accounting,low
3548,0,0.99,0.93,3,261,3,0,0,technical,low
8786,0,0.98,0.62,3,140,4,0,0,marketing,low
14730,1,0.39,0.51,2,129,3,0,0,IT,low
9722,0,0.92,0.86,3,166,4,0,0,sales,low
9985,0,0.37,0.71,6,266,5,0,0,IT,low
8047,0,0.96,0.94,5,235,3,0,0,hr,low
853,1,0.45,0.52,2,160,3,0,0,sales,low
4010,0,0.58,0.67,2,180,2,0,0,technical,medium
478,1,0.76,0.83,5,227,5,0,0,sales,low
13107,0,0.69,0.74,5,227,2,0,0,technical,medium
14796,1,0.4,0.51,2,139,3,0,0,support,low
5376,0,0.65,0.57,3,238,3,0,0,hr,low
10184,0,0.2,0.87,3,140,6,1,0,hr,low
11128,0,0.96,0.84,3,147,8,0,0,accounting,medium
8810,0,0.65,0.63,3,237,3,0,0,hr,medium
7916,0,0.7,0.57,4,265,2,0,0,support,medium
1324,1,0.76,0.82,4,254,5,1,0,sales,medium
10786,0,0.94,0.88,4,262,2,0,0,sales,medium
8807,0,0.49,0.68,3,181,3,0,0,accounting,medium
2794,0,0.13,0.89,4,249,6,1,0,support,medium
7217,0,0.41,0.48,3,155,2,1,0,technical,medium
9097,0,0.67,0.72,4,218,2,1,0,sales,low
3405,0,0.69,0.96,3,210,3,0,0,support,low
9071,0,0.96,0.74,5,244,2,1,0,IT,low
5537,0,0.35,0.41,6,244,3,0,0,technical,low
13551,0,0.77,0.54,4,139,3,1,0,IT,low
14121,0,0.37,0.92,4,211,7,0,0,sales,high
2324,0,0.89,0.84,2,252,3,0,0,technical,medium
5142,0,0.5,0.88,4,275,5,0,0,accounting,low
7966,0,0.74,0.99,4,193,3,0,0,accounting,low
11665,0,0.96,0.85,4,173,3,0,0,marketing,high
331,1,0.11,0.85,7,302,4,0,0,sales,low
3562,0,0.87,0.73,3,172,3,1,0,support,low
12980,0,0.79,0.92,4,208,2,1,0,marketing,low
11734,0,0.53,0.59,4,259,3,0,0,sales,low
3674,0,0.71,0.87,5,173,3,0,0,sales,low
11311,0,0.24,0.63,4,203,5,0,0,technical,low
14391,1,0.4,0.47,2,146,3,0,0,sales,medium
590,1,0.38,0.55,2,148,3,0,0,support,low
1488,1,0.1,0.96,7,288,4,0,0,technical,low
8341,0,0.83,0.84,4,206,2,0,0,sales,medium
8093,0,0.78,0.77,2,177,4,0,0,support,low
5959,0,0.61,0.71,3,216,4,0,0,management,medium
1801,1,0.11,0.79,6,264,4,0,0,technical,low
11573,0,0.24,0.81,6,263,7,0,0,management,high
3095,0,0.91,0.98,3,259,4,0,0,technical,low
12975,0,0.94,0.52,4,217,6,1,0,support,low
6817,0,0.26,0.45,5,187,2,0,0,sales,low
5060,0,0.94,0.53,5,257,2,0,1,sales,medium
4489,0,0.5,0.85,2,143,3,0,0,IT,low
516,1,0.1,0.89,6,247,4,0,0,technical,low
7036,0,0.97,0.82,4,176,2,0,0,sales,low
3033,0,0.49,0.95,4,181,3,0,0,support,medium
14161,0,0.49,0.88,4,244,3,0,0,sales,low
8091,0,0.6,0.9,5,139,3,0,0,sales,low
14340,1,0.37,0.45,2,151,3,0,0,support,low
7514,0,0.87,0.75,3,222,3,0,0,hr,low
8084,0,0.67,0.39,2,235,6,0,0,RandD,low
5269,0,0.86,0.58,4,220,5,0,0,technical,low
7910,0,0.35,0.6,5,239,5,0,0,support,medium
6626,0,0.4,0.41,4,127,3,0,0,IT,low
7978,0,0.69,0.63,4,272,2,0,0,technical,low
13468,0,0.76,0.57,5,255,4,0,0,management,medium
5751,0,0.35,0.81,5,182,5,0,0,sales,high
3371,0,0.95,0.52,5,222,2,0,0,sales,low
2750,0,0.91,0.67,2,255,4,0,0,accounting,low
946,1,0.37,0.46,2,131,3,0,0,hr,low
13909,0,0.62,0.73,3,245,4,0,0,IT,low
5748,0,0.84,0.58,5,186,2,0,0,sales,medium
10658,0,0.63,0.78,4,275,3,0,0,support,low
4784,0,0.3,0.68,3,229,6,0,0,support,medium
4788,0,0.93,0.74,2,169,4,0,0,support,low
1305,1,0.62,0.77,5,227,4,0,0,marketing,low
4385,0,0.69,0.75,4,261,3,0,0,hr,medium
9152,0,0.66,0.84,4,186,3,0,0,IT,medium
11315,0,0.66,0.77,4,188,2,0,0,technical,low
7371,0,0.21,0.85,6,221,5,0,0,technical,medium
4062,0,0.68,0.51,2,196,3,0,0,sales,low
8697,0,0.49,0.49,4,240,2,0,0,RandD,medium
8665,0,0.63,0.74,5,227,2,0,0,technical,low
13052,0,0.71,0.72,3,271,2,0,0,support,low
5435,0,0.83,0.77,2,186,2,0,0,sales,medium
61,1,0.11,0.93,7,308,4,0,0,IT,medium
8559,0,0.55,0.55,4,211,4,0,0,sales,low
3141,0,0.84,0.41,6,255,6,1,0,sales,medium
323,1,0.11,0.91,7,287,4,0,0,sales,low
4928,0,0.55,0.49,3,146,2,0,0,technical,medium
14640,1,0.41,0.52,2,127,3,1,0,support,low
1907,1,0.81,0.92,5,239,5,0,0,RandD,medium
14062,0,0.2,0.78,4,196,3,0,0,management,low
934,1,0.1,0.91,6,285,4,0,0,sales,medium
7883,0,0.95,0.83,4,252,2,0,0,sales,high
9216,0,0.92,0.63,5,156,3,0,0,technical,medium
2415,0,0.92,0.97,4,238,5,1,0,support,medium
12855,0,0.22,0.54,6,169,4,0,0,technical,low
12608,1,0.45,0.49,2,134,3,0,0,RandD,medium
8781,0,0.49,0.49,2,226,3,0,0,support,high
6662,0,0.62,0.75,4,216,2,0,0,sales,low
3512,0,0.52,0.92,3,214,3,0,0,accounting,low
4686,0,0.62,0.77,4,256,3,0,0,accounting,high
14037,0,0.81,0.81,5,250,4,0,1,sales,medium
9336,0,0.97,0.66,4,218,3,0,0,sales,high
721,1,0.31,0.87,4,184,3,0,0,technical,low
5234,0,0.87,0.51,4,173,3,0,0,support,low
12457,1,0.77,1.0,4,255,5,0,0,RandD,medium
14710,1,0.89,0.95,2,181,5,0,0,technical,medium
1991,1,0.38,0.49,2,155,3,0,0,marketing,low
13128,0,0.99,0.73,4,240,4,0,0,accounting,low
7869,0,0.19,0.48,6,178,3,1,0,sales,medium
8695,0,0.85,0.99,5,176,4,0,0,product_mng,low
14517,1,0.37,0.46,2,149,3,0,0,marketing,high
14812,1,0.84,0.94,5,222,6,0,0,product_mng,low
8758,0,0.9,0.88,5,256,4,0,0,support,medium
5478,0,0.98,0.92,3,254,3,0,0,technical,high
12155,1,0.11,0.8,6,304,4,0,0,accounting,low
8203,0,0.8,0.75,4,217,2,0,0,technical,low
8845,0,0.73,0.84,4,238,2,0,0,product_mng,medium
2807,0,0.91,0.57,3,164,3,0,0,technical,medium
14631,1,0.09,0.96,6,268,4,0,0,technical,medium
11869,0,0.53,0.77,2,167,2,0,0,support,medium
10226,0,0.62,0.95,4,132,3,0,0,RandD,medium
19,1,0.76,0.89,5,262,5,0,0,sales,low
12516,1,0.1,0.89,6,247,4,0,0,technical,low
4292,0,0.5,0.97,4,269,3,0,0,sales,low
10474,0,0.6,0.61,4,140,4,0,0,sales,medium
4229,0,0.74,0.94,3,132,3,0,0,accounting,medium
11787,0,0.58,0.9,3,209,2,0,0,management,high
6845,0,0.87,0.72,3,201,3,0,0,support,low
4417,0,0.82,0.78,5,231,2,1,0,IT,low
6262,0,0.88,0.67,4,226,2,0,0,technical,low
3721,0,0.91,0.65,5,174,2,0,0,technical,medium
6405,0,0.88,0.84,4,170,2,0,0,RandD,medium
6742,0,0.35,0.64,4,147,2,0,0,sales,low
14910,1,0.7,0.84,6,161,4,0,0,technical,low
9831,0,0.64,0.81,3,209,3,0,0,management,low
11548,0,0.65,0.94,4,184,7,0,0,sales,medium
12339,1,0.1,0.91,6,246,4,0,0,hr,medium
9443,0,0.57,0.83,5,189,3,0,0,support,low
9889,0,0.59,0.76,3,264,3,0,0,technical,medium
4325,0,0.93,0.76,3,244,3,0,0,support,low
9248,0,0.52,0.93,2,271,3,0,0,sales,low
11055,0,0.45,0.48,3,145,2,0,0,support,medium
2370,0,0.12,0.55,5,242,4,0,0,marketing,medium
11843,0,0.62,0.61,3,266,2,0,0,management,high
2069,0,0.53,0.81,3,226,3,1,0,sales,low
4675,0,0.65,0.48,3,131,3,1,0,sales,medium
12796,0,0.79,0.77,3,201,6,1,0,support,medium
1860,1,0.75,1.0,5,223,6,0,0,accounting,medium
9456,0,0.53,0.69,4,135,3,0,0,product_mng,low
11002,0,0.13,0.5,3,137,5,0,0,RandD,low
14369,1,0.39,0.5,2,136,3,0,0,management,low
1190,1,0.11,0.89,6,264,4,0,0,support,low
943,1,0.81,1.0,5,235,5,0,0,accounting,low
7789,0,0.77,0.78,2,271,3,0,0,management,low
4322,0,0.95,0.81,4,263,3,0,0,support,medium
1557,1,0.5,0.85,4,138,3,0,0,accounting,medium
3871,0,0.57,0.5,4,230,2,0,0,technical,low
4113,0,0.64,0.57,5,149,3,1,0,product_mng,medium
13738,0,0.25,0.89,4,154,10,0,0,management,high
10530,0,0.82,0.9,4,232,3,0,0,RandD,low
6708,0,0.79,0.97,6,113,2,1,0,product_mng,medium
145,1,0.41,0.46,2,151,3,0,0,product_mng,low
9921,0,0.23,0.74,5,120,4,0,0,accounting,high
4514,0,0.77,0.77,3,219,2,0,0,sales,medium
8880,0,0.8,0.6,3,247,2,0,0,sales,medium
5084,0,0.62,0.7,4,141,4,0,0,support,medium
1062,1,0.87,0.83,5,267,5,0,0,RandD,low
9142,0,0.48,0.94,3,173,2,0,0,management,low
8765,0,0.92,0.51,4,167,3,1,0,IT,medium
6818,0,0.87,0.92,4,141,3,0,0,sales,low
6716,0,0.62,0.68,4,251,4,0,0,marketing,medium
6373,0,0.16,0.56,6,196,3,0,0,technical,medium
2540,0,0.9,0.84,2,199,3,0,0,sales,low
86,1,0.17,0.84,5,232,3,0,0,sales,low
3606,0,0.58,0.62,3,169,2,0,0,sales,medium
3052,0,0.99,0.51,4,232,3,0,0,RandD,low
6124,0,0.52,0.62,3,179,3,0,0,sales,high
3475,0,0.63,0.54,3,145,2,1,0,technical,low
10679,0,0.63,0.55,4,200,3,1,0,RandD,low
288,1,0.82,0.91,5,232,5,0,0,technical,low
8669,0,0.9,0.81,4,144,2,0,0,technical,low
13205,0,0.61,0.86,3,239,3,0,0,IT,low
1300,1,0.1,0.97,7,284,4,0,0,support,low
5954,0,0.94,0.79,3,256,3,0,0,marketing,low
10789,0,0.62,0.94,4,252,4,0,0,accounting,low
5383,0,0.89,0.5,4,136,2,1,0,technical,low
6735,0,0.25,0.59,4,166,5,0,0,sales,low
7895,0,0.7,0.47,2,238,3,0,0,technical,low
14848,1,0.43,0.52,2,147,3,0,0,sales,low
11758,0,0.58,0.84,4,206,7,0,1,management,high
10473,0,0.64,0.72,4,152,3,1,0,sales,medium
998,1,0.37,0.46,2,155,3,0,0,marketing,medium
8508,0,0.75,0.98,3,206,2,0,0,hr,low
6809,0,0.97,1.0,3,198,2,0,0,sales,low
4023,0,0.26,0.97,3,125,2,0,0,support,low
6000,0,0.72,0.96,5,223,3,1,0,support,low
9127,0,0.76,0.6,5,244,3,1,0,technical,low
9588,0,0.82,0.74,3,256,3,1,0,support,medium
5388,0,0.65,0.7,4,233,3,0,0,support,medium
8849,0,0.97,0.48,4,221,3,0,0,RandD,medium
9702,0,0.54,0.72,6,222,5,0,0,marketing,high
14015,0,0.64,0.88,3,252,2,0,0,sales,low
6702,0,1.0,0.65,4,237,3,0,0,IT,low
11163,0,0.77,0.75,4,191,3,0,0,IT,medium
838,1,0.81,0.9,5,238,6,0,0,marketing,low
10935,0,0.8,0.94,4,271,4,0,1,sales,medium
5600,0,0.22,0.58,2,255,5,0,0,sales,medium
6401,0,0.98,0.76,3,224,2,0,0,product_mng,medium
2541,0,0.83,0.93,5,241,3,0,0,sales,low
4961,0,0.84,0.96,3,161,2,1,0,sales,low
14768,1,0.43,0.57,2,157,3,0,0,sales,low
7437,0,0.98,0.8,3,166,2,0,0,hr,medium
2906,0,0.53,0.67,4,167,2,0,0,management,low
11598,0,0.76,0.72,3,263,3,0,0,product_mng,medium
3001,0,0.66,0.75,5,227,3,1,0,sales,medium
9305,0,0.54,0.55,4,252,3,0,0,RandD,medium
8497,0,0.79,0.66,4,243,3,0,0,sales,medium
4369,0,0.84,0.97,4,253,2,1,0,sales,low
11550,0,0.63,0.6,4,258,3,0,0,sales,medium
9289,0,0.83,0.57,3,135,3,1,0,support,low
12103,1,0.09,0.94,7,267,4,0,0,sales,medium
4154,0,0.98,0.66,3,150,3,0,0,hr,medium
3561,0,0.95,0.4,5,286,4,0,0,support,low
9896,0,0.76,0.66,5,206,2,0,0,support,medium
4205,0,0.99,0.69,3,206,2,0,0,marketing,medium
781,1,0.91,0.96,4,232,5,0,0,sales,low
14454,1,0.4,0.5,2,128,3,0,0,sales,low
9637,0,0.76,0.71,4,156,3,0,0,sales,low
6359,0,0.69,0.69,4,195,2,0,0,sales,medium
8284,0,0.64,0.94,3,150,2,0,0,technical,medium
14758,1,0.37,0.5,2,141,3,0,0,sales,low
13845,0,0.77,0.73,3,201,10,0,0,management,high
12021,1,0.38,0.55,2,147,3,0,0,sales,low
8140,0,0.89,0.85,4,201,2,1,0,support,low
11289,0,0.98,0.55,3,166,6,1,0,sales,medium
3867,0,0.71,0.76,4,142,2,1,0,support,low
10678,0,0.16,0.83,5,173,4,0,0,IT,high
10121,0,0.62,0.71,3,255,2,0,0,technical,medium
9758,0,0.85,0.53,3,250,3,0,0,IT,medium
2018,0,0.89,0.92,4,165,5,0,0,hr,medium
5869,0,0.72,0.94,3,258,3,0,0,product_mng,medium
14298,1,0.44,0.45,2,132,3,0,0,sales,low
3362,0,0.86,0.51,4,211,2,1,0,technical,low
11703,0,0.59,0.6,3,214,2,1,0,product_mng,low
961,1,0.73,0.83,5,270,5,1,0,support,medium
8658,0,0.74,0.92,4,226,3,0,0,hr,medium
3031,0,0.98,0.8,4,134,2,1,0,support,medium
14267,1,0.11,0.94,7,255,4,0,0,support,low
7480,0,0.65,0.49,5,238,4,0,0,marketing,high
7736,0,0.82,0.65,4,168,3,0,0,accounting,low
11671,0,0.71,0.93,5,140,8,0,0,marketing,medium
8795,0,0.48,0.89,3,224,3,0,0,sales,low
9461,0,0.98,0.91,3,264,4,1,0,marketing,medium
14799,1,0.87,0.9,5,258,5,0,0,support,low
14958,1,0.42,0.52,2,134,3,0,0,sales,low
4633,0,0.19,0.76,2,158,3,0,0,support,high
4916,0,0.99,0.52,4,167,3,0,0,hr,low
2748,0,0.2,0.74,6,148,4,0,0,marketing,low
13387,0,0.65,1.0,4,229,4,0,0,product_mng,low
8489,0,0.25,0.98,6,287,5,1,0,sales,low
6779,0,0.31,0.92,5,197,5,0,0,IT,low
6463,0,0.56,0.56,5,229,4,1,0,support,low
14822,1,0.39,0.53,2,127,3,0,0,sales,medium
8530,0,0.85,0.65,3,195,3,0,0,support,medium
13495,0,0.9,0.51,4,137,6,0,0,sales,medium
12356,1,0.41,0.55,2,154,3,0,0,support,low
8424,0,0.86,0.87,3,268,2,0,0,sales,high
389,1,0.42,0.57,2,154,3,1,0,marketing,medium
3521,0,0.79,0.67,4,267,3,0,0,sales,low
8628,0,0.84,0.73,5,230,4,1,0,accounting,low
7464,0,0.58,0.72,3,113,3,1,0,management,medium
8197,0,0.51,0.53,3,223,2,1,0,accounting,low
13784,0,0.24,0.81,6,263,7,0,0,management,high
10352,0,0.62,0.61,3,171,3,0,0,support,medium
7547,0,0.7,0.73,5,151,2,0,0,product_mng,low
14612,1,0.76,0.92,4,246,5,0,0,sales,low
10349,0,0.94,0.86,3,150,2,0,0,technical,low
3082,0,0.38,0.81,5,128,3,1,0,accounting,low
583,1,0.44,0.56,2,145,3,0,0,support,medium
14588,1,0.44,0.56,2,158,3,0,0,accounting,medium
2882,0,0.92,0.94,5,248,3,0,0,technical,medium
3058,0,0.54,0.59,3,200,3,0,0,technical,low
5379,0,0.5,0.7,5,264,2,0,0,technical,low
11784,0,0.72,0.88,3,189,3,1,0,management,high
6587,0,0.75,0.72,5,260,3,0,0,sales,low
1719,1,0.77,0.96,5,249,6,0,0,technical,low
7234,0,0.49,0.6,4,141,3,0,0,technical,low
13262,0,0.51,0.56,4,198,2,1,0,technical,medium
4739,0,0.48,0.53,3,113,4,0,0,marketing,medium
4666,0,0.87,0.62,5,197,2,0,0,sales,low
14248,1,0.45,0.5,2,126,3,0,0,technical,low
7517,0,0.44,0.53,3,132,3,1,0,technical,low
6506,0,0.94,0.99,3,207,2,0,0,sales,medium
13741,0,0.6,0.65,2,225,10,0,0,management,high
7748,0,0.62,0.65,3,249,3,0,0,technical,low
1618,1,0.88,0.89,4,254,5,0,0,sales,low
7130,0,0.83,0.82,3,134,3,0,0,accounting,low
7176,0,0.84,0.69,4,149,3,0,0,marketing,medium
3,1,0.72,0.87,5,223,5,0,0,sales,low
14696,1,0.32,0.95,5,172,2,0,0,sales,low
2771,0,0.98,0.63,3,285,6,0,0,sales,low
5085,0,0.72,0.63,3,149,2,0,0,support,medium
8498,0,0.98,0.94,3,179,3,0,0,sales,medium
10,1,0.45,0.54,2,135,3,0,0,sales,low
10254,0,0.78,0.58,3,241,3,1,0,sales,medium
10949,0,0.49,0.67,3,140,2,0,0,hr,medium
1426,1,0.36,0.55,2,138,3,0,0,support,medium
6276,0,0.56,0.73,4,148,3,0,0,sales,low
10244,0,0.97,0.67,2,147,2,0,0,sales,medium
11294,0,0.91,0.64,3,241,10,0,0,sales,medium
10665,0,0.93,0.56,5,140,3,0,0,technical,medium
9280,0,0.93,0.73,4,156,2,0,0,support,low
13398,0,0.49,0.91,4,134,4,0,0,accounting,low
8524,0,0.26,0.95,3,195,5,0,0,support,low
4646,0,0.8,0.94,4,141,3,1,0,product_mng,medium
4569,0,0.55,0.62,5,226,3,0,0,IT,medium
10086,0,0.6,0.5,5,203,3,0,0,sales,medium
160,1,0.1,0.95,7,301,4,0,0,marketing,low
8651,0,0.17,0.64,6,205,5,1,0,sales,medium
3199,0,0.18,0.52,5,185,6,0,0,product_mng,high
7964,0,0.91,0.61,3,255,3,0,0,accounting,medium
8976,0,0.69,0.99,3,133,3,0,0,support,low
13206,0,0.67,0.49,3,224,3,0,0,IT,low
12099,1,0.9,1.0,5,221,6,0,0,sales,medium
12445,1,0.09,0.94,6,283,5,0,0,IT,low
8698,0,0.56,0.73,3,226,3,0,0,RandD,medium
6431,0,0.73,0.95,3,222,4,0,0,sales,medium
2961,0,0.78,0.51,4,278,3,0,0,management,medium
6569,0,0.62,0.36,2,137,4,1,0,marketing,medium
14458,1,0.46,0.49,2,148,3,0,0,sales,low
13060,0,0.61,0.73,5,156,4,0,0,sales,low
10185,0,0.96,0.8,5,195,4,1,0,hr,low
7743,0,0.85,0.52,4,174,2,0,0,technical,low
6130,0,0.5,0.7,4,162,2,0,0,sales,medium
7509,0,0.39,0.58,3,152,3,1,0,accounting,low
9240,0,0.19,1.0,4,188,4,1,0,marketing,medium
12429,1,0.41,0.52,2,127,3,1,0,support,low
1092,1,0.73,1.0,5,230,5,0,0,sales,low
3649,0,0.64,0.72,5,158,3,0,0,IT,medium
14941,1,0.43,0.49,2,131,3,0,0,RandD,high
6679,0,0.72,0.61,5,170,3,0,0,technical,medium
2557,0,0.61,0.55,5,260,3,0,0,technical,medium
10306,0,0.67,0.53,3,264,2,0,0,accounting,low
2236,0,0.39,0.36,3,168,3,1,0,sales,low
9986,0,0.55,0.84,4,200,4,0,0,IT,low
3452,0,0.77,0.8,3,207,3,0,0,sales,low
9434,0,0.81,0.44,4,166,4,1,0,support,low
10028,0,0.92,0.69,3,139,2,0,0,accounting,low
12216,1,0.36,0.48,2,158,3,0,0,IT,low
835,1,0.11,0.78,6,300,4,1,0,RandD,low
9693,0,0.92,0.54,3,246,3,0,0,RandD,medium
14489,1,0.09,0.78,6,254,4,0,0,support,low
14643,1,0.44,0.51,2,150,3,0,0,support,low
11645,0,0.76,0.85,3,180,7,0,0,sales,medium
4854,0,0.79,0.69,4,209,2,0,0,support,medium
6026,0,0.49,0.46,2,129,2,0,0,RandD,high
8846,0,0.48,0.47,3,160,3,0,0,product_mng,medium
13290,0,0.73,0.84,3,216,8,0,0,management,medium
6159,0,0.63,0.97,5,146,3,0,0,support,low
4839,0,0.68,0.78,3,264,3,0,0,hr,low
8974,0,0.15,0.67,5,216,6,0,0,technical,low
251,1,0.79,0.92,5,254,6,0,0,sales,low
9954,0,0.84,0.78,5,164,3,0,0,accounting,low
6532,0,0.75,0.79,4,176,4,1,0,support,medium
13796,0,0.91,0.75,2,147,3,0,0,marketing,low
2452,0,0.41,0.4,2,194,2,0,0,sales,low
7878,0,0.79,0.63,3,212,2,1,0,sales,medium
3108,0,0.6,0.98,4,195,3,0,0,support,medium
391,1,0.45,0.55,2,148,3,0,0,sales,low
4660,0,0.9,0.69,4,274,2,0,0,technical,medium
1877,1,0.39,0.51,2,137,3,0,0,technical,low
8511,0,1.0,0.6,4,261,3,0,0,technical,low
782,1,0.72,1.0,4,245,5,0,0,sales,low
1174,1,0.09,0.8,6,294,4,0,0,hr,low
4590,0,0.69,0.84,3,227,3,1,0,sales,high
2736,0,0.74,0.64,4,101,6,1,0,IT,low
10557,0,0.81,0.75,5,101,5,0,0,sales,medium
10216,0,0.99,0.98,4,259,3,0,0,IT,low
2439,0,0.66,0.58,3,205,3,0,0,RandD,medium
11511,0,0.72,0.88,5,216,10,1,0,support,medium
3692,0,0.97,0.5,3,173,2,0,0,accounting,medium
14534,1,0.11,0.91,7,287,4,0,0,sales,low
9210,0,0.91,0.88,5,223,3,0,0,support,low
1436,1,0.43,0.57,2,142,3,0,0,IT,medium
177,1,0.38,0.5,2,140,3,0,0,sales,medium
4146,0,0.18,0.81,5,140,4,0,0,sales,low
1612,1,0.43,0.55,4,134,3,0,0,marketing,low
11925,0,0.42,0.69,3,126,2,0,0,sales,low
13663,0,0.82,0.51,2,268,2,0,0,management,high
11985,0,0.72,0.64,4,192,3,0,0,sales,medium
7717,0,0.14,0.8,5,226,3,0,0,sales,medium
1980,1,0.1,0.79,6,301,5,0,0,RandD,medium
8591,0,0.5,0.48,2,150,3,1,0,technical,low
3817,0,0.28,0.38,5,139,4,0,0,support,medium
7144,0,0.95,0.74,4,258,3,0,0,technical,medium
2692,0,0.68,0.51,4,157,3,0,0,sales,low
4650,0,0.82,0.69,5,219,3,0,0,IT,medium
14265,1,0.1,0.92,7,307,4,0,0,support,low
8219,0,0.9,0.83,3,273,4,0,0,support,medium
7560,0,0.31,0.62,2,139,3,0,0,technical,medium
1214,1,0.09,0.87,7,278,4,0,0,IT,low
13712,0,0.82,0.79,3,176,3,0,0,technical,low
8048,0,0.6,0.97,3,164,2,0,0,technical,low
7499,0,0.93,0.58,5,238,2,0,0,sales,medium
12669,1,0.72,0.6,3,153,5,0,0,technical,low
12300,1,0.45,0.55,2,151,3,0,0,IT,medium
2947,0,0.8,0.58,4,172,3,0,0,support,medium
1222,1,0.4,0.46,2,134,3,0,0,accounting,low
386,1,0.1,0.93,6,298,4,0,0,technical,medium
11668,0,0.62,0.73,3,144,10,1,0,support,high
6267,0,0.66,0.69,5,202,6,0,0,sales,low
12607,1,0.11,0.88,5,250,4,0,0,RandD,medium
4505,0,0.77,0.79,3,157,3,0,1,sales,medium
1451,1,0.78,0.86,5,260,6,0,0,marketing,low
9876,0,0.93,0.6,4,271,3,0,0,accounting,low
4457,0,0.6,0.84,2,221,3,0,0,accounting,low
336,1,0.77,0.87,5,266,5,0,0,accounting,medium
5263,0,0.58,0.73,3,265,6,0,0,RandD,low
9272,0,0.95,0.51,3,254,4,0,0,technical,medium
13176,0,0.66,0.89,4,169,4,0,0,support,low
10995,0,0.67,0.49,3,224,3,0,0,IT,low
6709,0,0.7,0.9,4,254,3,0,0,IT,medium
11476,0,0.5,0.53,3,142,3,1,0,product_mng,medium
13637,0,0.77,0.98,3,286,6,0,0,management,high
2922,0,0.72,0.51,4,164,3,0,0,sales,medium
14213,1,0.11,0.88,7,272,4,0,0,sales,medium
13354,0,0.33,0.64,2,274,3,1,0,technical,high
12139,1,0.73,0.87,5,257,5,0,0,IT,low
9912,0,0.69,0.66,3,206,2,0,0,IT,low
5427,0,0.68,0.71,5,135,4,1,0,marketing,medium
11910,0,0.37,0.92,4,211,7,0,0,sales,high
3288,0,0.54,0.5,4,224,3,0,0,marketing,low
13698,0,0.75,0.53,4,224,4,1,0,support,medium
13355,0,0.89,0.97,4,147,2,0,0,technical,low
1287,1,0.09,0.83,7,258,4,0,0,product_mng,low
1987,1,0.84,0.84,5,238,5,0,0,support,medium
